,visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class,IR_norm_range,IR_range,log_entropy,entropy_x_contrast
607,9.0,93.0,27.9414,0.0437,219.425,0.0438,3.3285,202.0,243.0,231.6133,0,0.056369801980197975,11.38669999999999,-3.128121461599737,9.610815
156,11.8094,61.9002,44.7201,2.5417,14.825,0.1696,2.0458,-98.4569,17.57,-68.6,1,-0.8752052928743438,86.16999999999999,-1.7743125556243344,2.51432
219,12.6693,75.2291,45.4137,4.725,42.3583,0.0943,2.5729,-94.3734,14.0712,-63.2246,1,-0.8190422301199278,77.2958,-2.361274089342725,3.99438769
652,4.5,108.3363,58.4983,6.5042,73.8042,0.0691,2.8638,-35.8011,39.6925,5.0236,1,-0.9683752733854547,34.6689,-2.672200548208513,5.099870219999999
531,23.2034,110.4862,55.6548,7.325,100.5417,0.0658,2.9388,-93.405,-6.3784,-63.5816,1,-0.6124211765965419,57.2032,-2.7211354406508654,6.6156438600000005
948,87.2681,105.3266,96.1428,1.7958,5.9875,0.1968,1.7561,-110.136,-99.4687,-104.867,1,-0.04901485436187991,5.398300000000006,-1.625567294363984,1.17834
67,4.0,161.0,43.8945,0.071,679.4,0.0315,3.7563,153.0,239.0,214.5625,0,0.1597222222222222,24.4375,-3.4577677331505496,21.4011
87,11.0,136.0,60.6641,0.09,851.3667,0.0238,3.9051,170.0,235.0,206.6172,0,0.16695764705882354,28.382800000000003,-3.738069698304708,20.26252746
421,4.0,141.0,46.6445,0.0921,944.8917,0.0226,3.9616,167.0,243.0,217.5547,0,0.15236706586826348,25.445300000000003,-3.789805372703897,21.354552419999997
281,7.0,128.0,37.2461,0.0532,328.7125,0.038,3.4762,183.0,245.0,226.4727,0,0.10124207650273222,18.527299999999997,-3.270169119255751,12.491074999999999
908,2.0,3.0,2.0156,0.0001,0.0167,0.9672,0.0848,246.0,248.0,246.8789,0,0.004557317073170783,1.1211000000000126,-0.03334997968155419,0.01615224
475,70.4995,92.2127,80.9253,1.2375,3.8708,0.2782,1.5075,-108.4668,-86.8425,-100.725,1,-0.1279884720485899,13.882499999999993,-1.2794149994927946,1.07685656
49,31.8027,105.3266,80.1183,4.5625,37.2708,0.0944,2.5132,-25.2057,-3.2572,-19.1633,1,-0.6310517065584371,15.906099999999999,-2.360214205830682,3.51836352
7,3.0,130.0,18.2188,0.0297,180.3792,0.1084,2.8236,155.0,235.0,216.5117,0,0.11927935483870974,18.48830000000001,-2.2219271899765913,19.55310528
425,7.7247,121.4503,61.7566,13.05,268.725,0.0355,3.4724,-9.2882,33.7879,10.948,1,-2.4590232768458904,22.8399,-3.338222582500767,9.5397375
182,5.3599,76.519,13.4629,3.3542,38.4042,0.2007,2.1587,0.0646,34.215,28.7444,1,84.68421052631585,5.470600000000005,-1.6059440231798447,7.70772294
113,35.4574,101.0269,71.6156,5.7333,54.4833,0.0767,2.7236,-22.8787,-1.9724,-14.6714,1,-0.5550577611490164,12.699,-2.5678535706089263,4.17886911
744,2.0,50.0,6.9648,0.0172,67.9,0.1564,2.3962,225.0,252.0,249.4023,0,0.011545333333333348,2.5977000000000032,-1.8553384508709263,10.619560000000002
358,7.0,229.0,87.8516,0.1242,1691.567,0.0178,4.1903,148.0,237.0,194.9102,0,0.2843905405405405,42.0898,-4.028556821684098,30.1098926
789,70.2845,102.3168,86.8827,1.8083,6.325,0.2016,1.7687,-105.205,-77.2051,-92.465,1,-0.1450491896772967,15.259900000000002,-1.6014697427849236,1.27512
444,66.4148,82.1085,74.6832,1.15,2.9417,0.3006,1.4055,-104.671,-81.929,-96.0902,1,-0.13529248789062867,14.161199999999994,-1.201974801663263,0.8842750199999999
138,21.9135,117.3656,56.9271,7.3167,82.5083,0.0599,2.9199,-25.2057,18.2624,-8.4168,1,-1.0584589993533209,26.6792,-2.8150787738607335,4.942247170000001
35,7.2947,96.2973,55.4894,8.625,122.725,0.0524,3.0836,-25.4989,32.2862,-4.3321,1,-1.4360737129836973,36.6183,-2.9488486876551407,6.43079
211,7.0,205.0,96.7656,0.0883,890.475,0.0241,3.919,155.0,239.0,189.6523,0,0.31837225806451613,49.3477,-3.725543438485528,21.4604475
91,5.0,118.0,35.6602,0.0539,355.0542,0.0385,3.5045,174.0,237.0,219.3516,0,0.10142758620689661,17.64840000000001,-3.2570970376883985,13.669586699999998
565,8.0,166.0,49.8047,0.0771,708.3999,0.0266,3.8012,175.0,246.0,222.2891,0,0.1354908571428572,23.71090000000001,-3.6268440631944836,18.843437339999998
751,8.7996,80.3887,37.2083,3.3833,22.1083,0.1234,2.3008,-84.5843,32.2862,-23.771,1,-0.6627376475303337,56.0572,-2.0923241675108497,2.72816422
88,5.7899,92.4277,23.1841,4.5333,55.7417,0.1822,2.387,-5.332,33.3599,22.3126,1,-2.071886721680421,11.047300000000003,-1.702650294156279,10.15613774
146,10.0,157.0,71.6641,0.0954,959.3207,0.0227,3.9584,155.0,237.0,199.5195,0,0.24180967741935488,37.480500000000006,-3.78539035449478,21.77657989
249,6.0,97.0,21.6563,0.0361,214.9833,0.0709,3.0889,189.0,245.0,232.6836,0,0.0651661375661375,12.316399999999987,-2.6464848454440553,15.242315970000002
241,4.0,115.0,23.5625,0.0481,334.6917,0.046,3.3952,178.0,240.0,228.1953,0,0.06631853932584268,11.804699999999997,-3.079113882493042,15.3958182
369,45.1316,92.6426,71.4182,3.9792,30.5542,0.108,2.4459,-8.7556,6.3904,-4.0014,1,-1.1868746859153,10.3918,-2.2256240518579173,3.2998536
705,1.0,30.0,2.6094,0.0068,19.4958,0.3549,1.4974,236.0,250.0,248.3047,0,0.0071834745762712,1.6953000000000031,-1.0359192193296862,6.91905942
398,3.0,206.0,52.6367,0.0755,1029.5874,0.0942,3.3102,164.0,242.0,219.0195,0,0.14012500000000003,22.980500000000006,-2.3623350973998196,96.98713307999999
770,3.4251,87.2681,11.1636,4.0833,56.6083,0.19,2.2742,19.8689,42.5862,39.2063,1,0.17011007151880572,3.3798999999999992,-1.6607312068216509,10.755577
447,74.3692,87.6981,80.3097,0.9167,1.6917,0.3301,1.2322,-106.2813,-93.8882,-100.9244,1,-0.066203556034787,7.036200000000008,-1.1083596401229898,0.55843017
888,84.0434,101.6719,89.9117,0.7833,1.65,0.3666,1.1955,-101.0037,-86.3875,-94.656,1,-0.0818633376797088,8.268500000000003,-1.0034839435765324,0.6048899999999999
820,5.0,113.0,32.5391,0.0529,369.7042,0.0396,3.4721,196.0,249.0,232.8633,0,0.08233010204081628,16.13669999999999,-3.228926160721702,14.640286320000001
687,7.0,181.0,64.7969,0.1313,1734.2708,0.0166,4.2312,186.0,247.0,218.4766,0,0.15335161290322585,28.52340000000001,-4.098352583619639,28.788895280000002
821,78.8838,136.929,101.9675,3.4958,23.2792,0.1158,2.3279,-109.0203,-49.5581,-79.4907,1,-0.2745598755461139,29.9326,-2.155890713843242,2.69573136
570,13.0,162.0,73.3984,0.0909,835.75,0.0232,3.9257,179.0,243.0,210.3008,0,0.182677094972067,32.69919999999999,-3.763603000309873,19.3894
648,2.0,93.0,15.6523,0.0453,326.0833,0.0637,3.2452,205.0,249.0,241.0391,0,0.038833658536585415,7.960900000000009,-2.753570716404019,20.771506210000002
897,2.0,63.0,9.2188,0.0201,63.975,0.1041,2.6295,210.0,250.0,244.7539,0,0.02498142857142863,5.246100000000013,-2.262403303361214,6.6597975
313,16.109,81.8935,54.0257,3.25,47.725,0.1944,2.0112,-94.8607,11.7035,-71.0586,1,-0.8724593008485074,82.7621,-1.6378373869557985,9.27774
251,27.718,76.734,56.9044,3.9917,29.0583,0.1032,2.4506,-91.4921,-5.593,-74.8908,1,-0.7574184000585843,69.2978,-2.2710864259346746,2.99881656
899,4.715,94.7925,35.0602,10.8208,211.8292,0.0462,3.3051,14.5413,41.1441,30.5744,1,0.7268744885257853,10.569700000000001,-3.074775480894444,9.786509039999999
244,5.3599,71.1444,10.6505,2.3083,25.2417,0.2898,1.7913,10.0289,34.8542,32.3331,1,0.25138350168014406,2.521099999999997,-1.238564249095555,7.315044660000001
54,5.0,97.0,21.7852,0.0391,227.6583,0.0538,3.2015,191.0,235.0,225.25,0,0.051047120418848166,9.75,-2.9224818118143983,12.24801654
1022,6.6498,61.2553,23.0195,4.675,49.2167,0.1089,2.554,-71.842,29.9047,0.711,1,-0.40635978953815316,29.1937,-2.2173252490432223,5.3596986300000005
419,8.7996,91.5677,54.6353,5.9625,62.2625,0.0797,2.7326,-0.4426,32.5014,10.651,1,-49.36827835517396,21.850399999999997,-2.529485693185968,4.96232125
631,48.5713,105.3266,80.2711,2.9083,14.4333,0.1426,2.1172,-112.4037,-54.8014,-93.0046,1,-0.3398749329425988,38.203199999999995,-1.9477117710019414,2.05818858
352,5.3599,76.949,26.8312,7.15,96.5417,0.0692,2.9232,-15.8096,33.7879,16.774,1,-1.0761752353000709,17.0139,-2.670754416358513,6.68068564
938,2.0,28.0,3.7188,0.0023,3.8917,0.5716,0.8424,237.0,247.0,245.6055,0,0.005883966244725712,1.3944999999999936,-0.5593158329264247,2.22449572
965,3.64,50.7211,4.4865,0.3042,5.6125,0.9427,0.1828,19.4112,41.5571,40.5025,1,0.05432945928123973,1.0546000000000006,-0.059007180580032424,5.29090375
568,60.3953,82.1085,71.9699,0.8333,1.725,0.3498,1.2316,-108.4668,-82.3676,-96.8948,1,-0.13393222626647053,14.527200000000008,-1.0503937163976353,0.6034050000000001
668,71.5744,91.5677,80.8186,0.55,0.8583,0.4529,0.9368,-96.9562,-75.1155,-83.9222,1,-0.09083173639230918,8.806700000000006,-0.7920839284199688,0.38872407
995,3.64,26.2132,4.699,0.3792,2.7375,0.8051,0.5125,32.2862,41.3507,40.4212,1,0.028789389894134473,0.9295000000000044,-0.21678878567620194,2.20396125
954,51.5811,80.8186,67.0598,1.1958,2.6625,0.2674,1.4095,-94.8607,-56.2329,-79.4716,1,-0.24497710853915264,23.238699999999994,-1.3190096143142942,0.7119525000000001
223,9.0,160.0,53.2227,0.0671,520.775,0.0336,3.641,168.0,236.0,211.3633,0,0.14664702380952374,24.63669999999999,-3.3932292120129786,17.49804
279,7.0,135.0,47.7227,0.0653,483.2458,0.0317,3.6513,184.0,246.0,223.3633,0,0.12302554347826082,22.63669999999999,-3.451438598098902,15.318891859999999
503,30.7278,58.6755,47.4301,1.25,3.9583,0.276,1.5203,-88.2182,-29.3597,-67.341,1,-0.43053814292288883,37.98129999999999,-1.287354413264987,1.0924908
713,3.64,139.9387,30.6657,6.775,130.425,0.129,2.7311,0.0646,42.5862,32.5611,1,155.1873065015479,10.025099999999995,-2.047942874620465,16.824825
284,9.0,142.0,46.2734,0.0735,646.0417,0.0288,3.747,166.0,242.0,218.0313,0,0.14438975903614465,23.968700000000013,-3.547379891840237,18.60600096
182,9.0,168.0,59.6367,0.0847,731.1208,0.0267,3.8296,157.0,237.0,207.6719,0,0.18680318471337584,29.328100000000006,-3.623091713575933,19.520925360000003
604,7.0,70.0,15.1484,0.0201,62.2292,0.0996,2.624,216.0,247.0,241.332,0,0.02624074074074077,5.668000000000006,-2.3065931143915845,6.19802832
443,5.0,103.0,10.2656,0.0127,74.0583,0.433,1.5578,197.0,249.0,245.4648,0,0.017945177664974634,3.5352000000000032,-0.8370175509796473,32.0672439
408,19.1188,78.8838,55.633,2.9792,14.9792,0.1304,2.1303,-96.4604,-13.8821,-78.7457,1,-0.6724376013369217,64.8636,-2.0371486294895846,1.9532876799999999
732,4.0,28.0,5.8438,0.0053,7.1333,0.3057,1.5227,234.0,247.0,245.4063,0,0.006810683760683814,1.5937000000000126,-1.1851510500853482,2.1806498100000002
798,53.5159,78.8838,64.8688,0.5875,0.8708,0.4211,0.9894,-91.9673,-76.7844,-85.6254,1,-0.09613199474160919,8.840999999999994,-0.8648849438142551,0.36669387999999997
994,5.0,145.0,43.7383,0.048,269.7083,0.0418,3.4113,170.0,247.0,220.3594,0,0.15670941176470593,26.640600000000006,-3.1748589394514264,11.27380694
862,6.0,82.0,20.2539,0.0229,78.2833,0.0887,2.7629,205.0,245.0,236.8828,0,0.039596097560975596,8.117199999999997,-2.422495389666603,6.94372871
872,2.0,3.0,2.0195,0.0001,0.0333,0.9356,0.1461,247.0,250.0,248.6367,0,0.005519433198380605,1.3633000000000095,-0.06656724427211311,0.031155480000000003
371,20.1937,88.773,61.4366,5.3875,51.9208,0.0813,2.6994,-1.4611,21.6893,4.2844,1,-11.912189446307574,17.404899999999998,-2.509609262428372,4.22116104
429,61.9002,137.144,92.0665,5.4458,61.1708,0.0834,2.7181,-13.3353,-4.5511,-8.2076,1,-0.27419705593424964,3.6564999999999994,-2.484106969617436,5.10164472
358,11.5944,85.9782,47.0832,7.2083,83.5417,0.065,2.9078,-4.0324,27.2758,7.5295,1,-4.896910028766988,19.7463,-2.7333680090865,5.4302105
128,4.0,199.0,61.0703,0.075,674.8499,0.0306,3.7775,155.0,240.0,204.8398,0,0.22684,35.1602,-3.486755270023802,20.65040694
622,4.5,75.6591,16.6994,2.4417,27.9417,0.3256,1.7888,8.8237,40.3158,32.4899,1,0.8869181862483996,7.825900000000004,-1.1220856448537517,9.09781752
482,5.1449,96.9423,29.3808,7.6125,116.2542,0.0664,3.0003,10.269,35.9152,27.794,1,0.790846236245009,8.121199999999998,-2.7120582224997487,7.71927888
634,7.0,162.0,61.1367,0.0991,1058.4084,0.0233,3.9605,176.0,246.0,218.5977,0,0.15569488636363635,27.402299999999997,-3.759301918410482,24.660915720000002
571,73.9392,87.6981,80.7934,0.7458,1.2792,0.3804,1.1144,-111.2637,-87.7579,-99.2685,1,-0.10345332754528204,11.510599999999997,-0.9665319483109017,0.48660768
442,5.0,137.0,15.1875,0.0257,188.0417,0.1494,2.5417,193.0,249.0,243.1992,0,0.03005595854922285,5.8008000000000095,-1.9011280062834202,28.09342998
118,54.1609,138.2189,84.9394,7.4417,99.7333,0.0619,2.9536,-24.038,4.421,-12.173,1,-0.690323654214161,16.594,-2.7822350992915865,6.1734912699999995
782,7.5097,113.9259,37.0824,6.0875,80.1625,0.0799,2.7567,-65.1483,33.5741,-15.888,1,-0.7592231877117284,49.4621,-2.526979426209908,6.4049837499999995
94,9.0,159.0,45.0156,0.0653,466.8917,0.0305,3.6761,160.0,235.0,214.3672,0,0.12895500000000001,20.632800000000003,-3.4900285953687713,14.24019685
183,5.3599,38.8971,8.5561,1.7542,14.0542,0.3408,1.6248,21.0085,34.0016,32.2102,1,0.08527024775686046,1.791400000000003,-1.0764594840269763,4.78967136
945,94.7925,139.5087,114.963,4.1125,27.9625,0.1011,2.4314,-103.0842,-38.3266,-67.1429,1,-0.2795413846156831,28.8163,-2.2916451529557116,2.8270087499999996
718,2.0,127.0,10.5781,0.026,173.0667,0.105,2.6932,205.0,253.0,247.3906,0,0.02736292682926826,5.609399999999994,-2.2537949288246137,18.1720035
344,9.0,195.0,58.0,0.0837,805.3749,0.0264,3.8334,167.0,245.0,217.2734,0,0.1660275449101796,27.72659999999999,-3.6343912688298667,21.26189736
286,64.48,81.8935,72.8878,0.9125,2.2542,0.3391,1.305,-104.671,-91.0187,-98.5342,1,-0.07180116746758894,7.515500000000003,-1.081460229850544,0.76439922
940,2.0,4.0,2.8477,0.0006,0.15,0.745,0.4227,245.0,247.0,246.3633,0,0.002598775510204043,0.6366999999999905,-0.29437106060257756,0.11175
746,2.0,34.0,6.5898,0.0175,53.8542,0.1193,2.5122,234.0,252.0,247.6563,0,0.018562820512820568,4.3437000000000126,-2.1261139498782664,6.42480606
410,44.4866,80.6037,62.0892,2.2417,9.425,0.1659,1.9437,-97.4542,-67.082,-82.4392,1,-0.15758376755439998,15.357200000000006,-1.7963700817857382,1.5636075
535,6.0,152.0,44.8945,0.0851,840.9542,0.0251,3.8961,179.0,249.0,226.1523,0,0.12764078212290506,22.847700000000003,-3.684887432844399,21.10795042
812,3.0,145.0,50.4805,0.0826,759.025,0.0261,3.8578,196.0,248.0,226.0352,0,0.11206530612244896,21.964799999999997,-3.6458199646534895,19.8105525
729,3.0,37.0,5.0547,0.006,16.2542,0.3866,1.4387,230.0,249.0,247.0469,0,0.00849173913043481,1.9531000000000063,-0.9503647122079065,6.28387372
278,5.5749,38.0372,8.6174,1.4,9.2333,0.3229,1.5107,15.945,36.1268,30.0274,1,0.38252743806836015,6.099400000000003,-1.1304126012179074,2.98143257
899,2.0,73.0,10.4336,0.0214,99.5125,0.1078,2.6145,219.0,249.0,243.0195,0,0.02730821917808222,5.980500000000006,-2.22747762050724,10.7274475
418,5.0,203.0,44.6094,0.0976,1097.5084,0.0219,4.0278,167.0,240.0,220.2891,0,0.11802934131736532,19.71090000000001,-3.8212686421596818,24.03543396
932,42.0,159.0,101.8555,0.0615,375.9,0.0316,3.6002,191.0,224.0,201.5898,0,0.11733089005235604,22.410200000000003,-3.4545981583892704,11.878440000000001
815,14.6041,72.8643,39.5689,3.3833,21.8667,0.1265,2.2693,-51.981,19.8689,-15.9466,1,-0.68901136953887,35.8155,-2.0675129708145623,2.7661375500000003
677,4.715,140.1537,34.4379,10.5417,240.4083,0.0523,3.2781,-4.0324,40.9373,28.4727,1,-3.0911119928578517,12.4646,-2.95075890791126,12.57335409
635,8.0,160.0,55.7695,0.0852,873.3625,0.0273,3.8507,178.0,245.0,218.6875,0,0.14782303370786518,26.3125,-3.600868576791223,23.84279625
433,8.3696,144.4533,66.9472,11.625,219.5667,0.0422,3.3272,-9.0217,35.2792,6.2772,1,-3.214693461321038,29.002000000000002,-3.165335057940171,9.26571474
221,62.3302,88.773,69.7747,1.3042,4.4375,0.277,1.5481,-103.0842,-83.6927,-98.1824,1,-0.14056179317489975,14.4897,-1.2837377727947985,1.2291875
173,10.0,194.0,85.7891,0.107,1210.7958,0.0202,4.0416,150.0,231.0,189.0039,0,0.2799740000000001,41.99610000000001,-3.902072674574978,24.45807516
195,6.4348,59.5354,21.5885,4.8292,52.1792,0.1035,2.6197,0.0646,33.1456,23.6503,1,146.9860681114551,9.4953,-2.2681836662767134,5.4005472
470,5.0,141.0,25.3945,0.0569,522.9875,0.0443,3.4716,188.0,249.0,237.2734,0,0.06237553191489357,11.72659999999999,-3.116770601931047,23.16834625
448,6.0048,101.4569,38.227,9.6958,160.6375,0.0475,3.2104,3.9254,33.5741,17.6736,1,4.050669995414481,15.900500000000001,-3.0470255679415414,7.6302812499999995
176,12.0,194.0,92.2617,0.0963,926.2626,0.0235,3.9297,154.0,232.0,186.7617,0,0.29375519480519485,45.23830000000001,-3.750754857832024,21.7671711
369,4.0,81.0,17.0859,0.035,185.1125,0.0627,3.1047,202.0,242.0,233.5898,0,0.041634653465346554,8.410200000000003,-2.769393831343262,11.606553750000002
285,11.0,144.0,57.0117,0.0663,477.6208,0.0294,3.6929,170.0,242.0,212.1836,0,0.17539058823529405,29.816399999999987,-3.5267606046375013,14.04205152
401,60.8253,105.9715,82.4494,3.4208,21.1375,0.1194,2.2931,-5.8544,5.1619,-2.2313,1,-1.2628450396283137,7.3932,-2.1252760780236355,2.5238175
107,4.0,182.0,43.3984,0.0539,397.3417,0.0434,3.4657,153.0,238.0,214.7773,0,0.15178235294117648,23.222700000000003,-3.137295837875778,17.24462978
127,8.0,131.0,39.1484,0.0658,519.0876,0.0315,3.6908,170.0,239.0,218.0234,0,0.1233917647058823,20.97659999999999,-3.4577677331505496,16.3512594
492,4.0,127.0,31.7109,0.071,692.0291,0.0321,3.7291,186.0,249.0,233.207,0,0.08490860215053767,15.793000000000006,-3.438899248846167,22.214134109999996
307,6.0,104.0,22.457,0.0334,156.1417,0.0603,3.0992,187.0,242.0,232.707,0,0.04969518716577544,9.293000000000006,-2.8084231752489974,9.415344509999999
155,8.0,151.0,59.1992,0.0832,721.5791,0.0235,3.8948,158.0,234.0,205.9375,0,0.1776107594936709,28.0625,-3.750754857832024,16.95710885
607,80.3887,88.558,84.2206,0.4,0.575,0.5272,0.821,-100.4897,-93.405,-96.6041,1,-0.03183510349816948,3.1991000000000014,-0.6401752957938396,0.30313999999999997
953,72.2194,89.6329,82.4671,0.6417,1.1,0.4057,1.068,-100.4897,-72.6526,-91.8774,1,-0.19131114930186863,19.224799999999988,-0.9021413087697355,0.44627000000000006
152,5.5749,46.8515,12.2376,3.3083,32.3583,0.2229,2.1093,4.421,35.2792,29.4107,1,1.3274146120787162,5.8685000000000045,-1.501032038590314,7.21266507
19,47.7114,111.991,76.6466,4.475,37.5917,0.0981,2.5175,-37.6914,-13.3353,-22.7782,1,-0.2505319515857728,9.442899999999998,-2.3217679124108197,3.6877457700000007
293,5.3599,49.4312,17.4182,4.8208,51.8542,0.1048,2.5728,7.1237,33.5741,27.5076,1,0.8515939750410603,6.066500000000001,-2.2557015070951953,5.43432016
575,76.304,86.8381,82.2882,0.4208,0.5125,0.5098,0.7628,-98.9616,-91.0187,-95.1608,1,-0.04185562884997816,4.142099999999999,-0.673736787040122,0.2612725
592,6.0048,88.343,29.2036,4.7958,44.8458,0.0918,2.5917,-44.4983,37.812,1.0866,1,-0.825321416773225,36.7254,-2.388142981355692,4.11684444
150,6.2198,115.0008,58.4882,7.5792,115.7208,0.0732,2.9633,-22.5901,33.3599,5.6448,1,-1.2268692923006097,27.715100000000003,-2.614559858014871,8.47076256
556,4.0,178.0,40.0313,0.0928,1149.9417,0.0261,3.8973,170.0,249.0,231.2031,0,0.1046876470588235,17.796899999999994,-3.6458199646534895,30.013478370000005
191,65.3399,83.1834,73.7427,1.1875,3.1458,0.2758,1.4695,-107.9162,-94.8607,-102.3982,1,-0.06984586188171941,7.5375000000000085,-1.2880793136229356,0.8676116399999999
843,4.715,81.6786,15.6144,4.3958,54.7875,0.1347,2.4449,-28.4606,39.4844,28.3327,1,-0.39182940626690943,11.151700000000002,-2.004705195565819,7.37987625
910,2.0,2.0,2.0,0.0,0.0,1.0,0.0,248.0,250.0,249.1523,0,0.0034181451612903357,0.8477000000000032,0.0,0.0
728,68.3497,106.4015,84.8521,2.8042,13.7625,0.1374,2.114,-103.6105,-59.8774,-76.8059,1,-0.16338595026565833,16.928499999999993,-1.984858899193888,1.8909675
623,5.0,144.0,40.5039,0.0909,1054.0376,0.0253,3.9303,193.0,249.0,230.0742,0,0.0980611398963731,18.92580000000001,-3.6769508832486624,26.667151280000002
547,3.64,112.206,13.7535,4.1417,76.3167,0.2674,2.0996,-0.6967,38.0217,33.0396,1,-7.150997559925367,4.982100000000003,-1.3190096143142942,20.40708558
400,39.757,108.5513,79.0736,6.7167,87.0667,0.0699,2.912,-9.2882,18.2624,-3.1369,1,-2.303923257466463,21.3993,-2.6606896297423726,6.08596233
192,44.7016,127.2548,78.5092,6.05,70.2334,0.0735,2.8114,-17.1999,5.1619,-7.9431,1,-0.7619230344362468,13.105,-2.610469872763346,5.1621549
946,3.0,15.0,3.8203,0.0032,2.8917,0.4264,1.2133,243.0,249.0,247.9766,0,0.004211522633744895,1.0234000000000094,-0.8523774061305023,1.23302088
7,66.8448,125.7499,91.3998,7.8958,102.9292,0.0569,3.0027,-29.0595,-14.4306,-20.2819,1,-0.20135583888229322,5.8513,-2.866459937849852,5.856671479999999
937,3.0,79.0,8.8594,0.0125,46.2458,0.2143,2.061,214.0,247.0,243.4531,0,0.01657429906542053,3.5468999999999937,-1.5403783765026058,9.91047494
117,30.0828,95.4374,70.6633,5.7958,54.6625,0.0738,2.7457,-18.3204,3.3275,-7.3425,1,-0.5824108643916072,10.67,-2.6063965473757102,4.034092500000001
385,2.0,162.0,17.5195,0.0464,560.3834,0.1882,2.6781,181.0,242.0,233.7422,0,0.04562320441988952,8.257800000000003,-1.6702500518308578,105.46415588
157,43.8417,66.4148,55.2484,1.2667,3.5083,0.2666,1.5089,-99.4687,-72.6526,-91.3158,1,-0.1876288721979878,18.66319999999999,-1.3220058712375287,0.9353127800000001
235,7.0,166.0,75.5547,0.0868,881.9709,0.0257,3.8929,154.0,237.0,197.1445,0,0.2588019480519481,39.855500000000006,-3.661264287080963,22.666652130000003
283,7.0,120.0,37.2461,0.0545,400.5667,0.0418,3.528,179.0,239.0,221.7539,0,0.09634692737430174,17.246100000000013,-3.1748589394514264,16.74368806
760,75.0141,103.3918,88.7192,1.6833,6.0583,0.2157,1.7233,-106.2813,-75.1155,-97.4645,1,-0.21028158293133414,22.349000000000004,-1.5338667255870264,1.30677531
681,5.3599,131.5544,65.8967,10.6125,185.6792,0.0447,3.2598,-5.8544,39.4844,18.0427,1,-3.6624931675321126,21.4417,-3.107781777362614,8.29986024
